Prodno,Product,Year,Month,Sales,Number_of_items
  SPFIT-XL-CLD ,"FitkicksSpecialEdition,CloudBurst,X-large",2017,May,498,3
  SPFIT-XL-GRP ,"FitkicksSpecialEdition,Graphite,X-Large",2017,May,0,0
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2017,May,847,6
  SPFIT-XL-PRM ,"FitkicksSpecialEdition,Primal,X-Large",2017,May,0,0
  SPFITZ-GRP ,"FITZIPWaistPack,Graphite",2017,May,181.5,4
  SPFITZ-LUS ,"FITZIPWaistPack,LushLife",2017,May,181.5,4
991120,CharlietheChameleon,2018,May,690,2
991121,Pick-UpTruckBlue,2018,May,3350,1
991124,Reservdel/SparePartKoolKombiWheelsandwheelbase,2018,May,0,0
  E10240 ,BrucetheBullCoolermedium,2018,May,1545,1
  E10250 ,BrucetheBullCoolerlarge,2018,May,1735,1
  E10330 ,ThePixieChicksSetof3,2018,May,7740,12
  E10600 ,TheBlindMouse,2018,May,27118,52
  E11100 ,BillytheGoatsmall,2018,May,0,0
  E11220 ,SurfDog,2018,May,1950,3
  E11250 ,DashTrioDogssetof3,2018,May,7794,6
  E11400 ,Whiskerssmall,2018,May,995,1
  E11500 ,Tabitha,2018,May,1830,2
  E11600 ,BillytheBabyBird,2018,May,1035,3
  E11610 ,BarbtheMotherBird,2018,May,1990,2
  E11630 ,FlorencetheFlamingoBeverageTub,2018,May,12334,5
  E11800 ,CheekyMonkeyFat/1,2018,May,0,0
  E11900 ,HarrytheHedgehog,2018,May,0,0
  E12200 ,BozotheClownFish,2018,May,545,1
  E12320 ,TerrytheTropicalFishlarge,2018,May,495,1
  E12400 ,ArieltheAngelFishsmall,2018,May,518,1
  E13110 ,KittytheKat,2018,May,370,1
  E13120 ,DannytheDog,2018,May,370,1
  E13130 ,PetethePig,2018,May,370,1
  E16140 ,ButterflySpheresmall,2018,May,780,1
  E17000 ,OwlTrioSetof3,2018,May,1110,1
  E20240 ,HippiePeaceAnt-Neil,2018,May,1260,2
  E40200 ,LowCoffeeTableMetalTop,2018,May,1881,2
  E40210 ,LowLounger,2018,May,7738,5
  E40301 ,ChilledPineapple,2018,May,3980,4
  E40310 ,KoolKombiBlue,2018,May,6700,2
  E40310LB ,KoolKombi-LightBlue,2018,May,10050,3
  E40310LG ,KoolKombi-LightGreen,2018,May,10050,3
  E40310O ,KoolKombiOrange,2018,May,10050,3
  E40311G ,KoolKombi66Lightblue,2018,May,6300,2
  E40311O ,KoolKombi66Orange,2018,May,3150,1
  E40312 ,KombiPlanter,2018,May,1295,1
  E40314O ,Pick-UpTruckOrange,2018,May,3350,1
  E40315 ,Pick-UpTruckRed,2018,May,6700,2
  E40316 ,TheWoodyCooler,2018,May,4050,1
  E40338 ,KingoftheRoadCoolerSmall,2018,May,4050,1
  E40348 ,ConradtheCrabCooler,2018,May,3190,2
  E40350 ,CastawayCooler,2018,May,3760,1
  E40351 ,ByronLighthouseWineCooler,2018,May,1300,2
  E40352 ,BowlMeOverWineChiller,2018,May,1950,3
  E40355 ,FlipFlopWineHolder,2018,May,690,2
  E40360R ,MiniCooperCoolerRed,2018,May,3350,1
  E40365 ,SilverArrowCooler,2018,May,3350,1
  E40381 ,AlbatrosVintageSeaPlaneBeverageTub,2018,May,1495,1
  E40392 ,UptheCreekCanoe,2018,May,382,2
  E40393 ,ChillFactorSkiis,2018,May,191,1
  E40411 ,ButterflyStakeSetsmall-Setof10,2018,May,415,1
  E40413 ,DragonflyStakeSetsmall-Setof10,2018,May,415,1
  E40416 ,DragonflyStakeSetlarge-Setof10,2018,May,1180,2
  E40430 ,HotAirBallonlarge,2018,May,2160,2
  E40460 ,TheBirdPalace,2018,May,300,1
  E40462 ,BirdHoliday,2018,May,1875,5
  E40465 ,LooptheLoop,2018,May,1093,1
  E40485 ,BondiBalconyPlanterSet,2018,May,875,1
  E40487 ,AvalonBarrelPlanterSetBlue,2018,May,575,1
  E40489 ,CamillatheCaterpillarPlanter,2018,May,2440,4
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2018,May,156,1
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2018,May,498,3
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2018,May,156,1
  FITK-S-GRY ,"FitKicksActiveFootwear,Gray,Small",2018,May,156,1
  FITZ-FUS ,"FITZIPWaistPack,Pink",2018,May,98,2
  FITZ-GRY ,"FITZIPWaistPack,Gray",2018,May,343,7
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2018,May,248,2
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2018,May,238,2
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2018,May,248,2
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2018,May,248,2
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2018,May,124,1
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2018,May,248,2
  FKID-S-GRY ,"FitKidsShoes,Gray,Small",2018,May,114,1
  FKID-XL-GRY ,"FitKidsShoes,Gray,X-Large",2018,May,114,1
  FKID-XL-PNK ,"FitKidsShoes,Pink,X-Large",2018,May,228,2
  Ice ,FakeDécor,2018,May,0,15
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2018,May,664,4
  MFITK-L-NAV ,"FitKicksMens,Navy,Large",2018,May,488,3
  MFITK-M-NAV ,"FitKicksMens,Navy,Medium",2018,May,156,1
  SPFIT-L-CPA ,"FitkicksSpecialEdition,CocoPalm,Large",2018,May,332,2
  SPFIT-L-GRP ,"FitkicksSpecialEdition,Graphite,Large",2018,May,156,1
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2018,May,780,5
  SPFIT-M-CLD ,"FitkicksSpecialEdition,CloudBurst,Medium",2018,May,332,2
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2018,May,664,4
  SPFIT-M-GRP ,"FitkicksSpecialEdition,Graphite,Medium",2018,May,166,1
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2018,May,322,2
  SPFIT-S-CPA ,"FitkicksSpecialEdition,CocoPalm,Small",2018,May,332,2
  SPFIT-S-GRP ,"FitkicksSpecialEdition,Graphite,Small",2018,May,156,1
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2018,May,468,3
  SPFIT-XL-CPA ,"FitkicksSpecialEdition,CocoPalm,X-Large",2018,May,166,1
20044,CocopotsSpringTimeSetof3x2,2019,May,260,1
40160,80cmCastIronBowlPlanter/Fire,2019,May,1572.5,1
916153,BuddytheBirdfeeder,2019,May,978,3
991120,CharlietheChameleon,2019,May,385,1
  CR1200 ,DownwardDog,2019,May,0,0
  CR1205 ,IAmAGoodDoggy,2019,May,0,0
  CR1325 ,CockadoodleDoo&#x27;sSaxPlayer,2019,May,0,0
  CR1335 ,CockadoodleDoo&#x27;sGuitarist,2019,May,0,0
  CR1350 ,CowRainReady,2019,May,0,0
  CR1410 ,NewsworthyDeerSmall,2019,May,0,0
  CR1411 ,NewsworthyDeerLarge,2019,May,0,0
  CR1420 ,NewsworthyWhaleSmall,2019,May,0,0
  CR1421 ,NewsworthyWhaleLarge,2019,May,0,0
  CRN1006 ,PadMePondFrog,2019,May,0,0
  CRN2006 ,FrogKingwithBucket,2019,May,0,0
  E10200 ,BrucetheBullsmall,2019,May,500,1
  E10210 ,BrucetheBullmedium,2019,May,750,1
  E10240 ,BrucetheBullCoolermedium,2019,May,5097,7
  E10600 ,TheBlindMouse,2019,May,6193,11
  E10900 ,HenrytheHorsesmall,2019,May,750,1
  E10910 ,HenrytheHorsemedium,2019,May,800,1
  E11250 ,DashTrioDogssetof3,2019,May,6495,5
  E11600 ,BillytheBabyBird,2019,May,447,1
  E11610 ,BarbtheMotherBird,2019,May,1489,1
  E11620 ,BaztheFatherBird,2019,May,1719,1
  E11630 ,FlorencetheFlamingoBeverageTub,2019,May,8695,3
  E11702 ,SamtheSuperSquirrel,2019,May,1500,2
  E11801 ,CheekyMonkeyThin/2,2019,May,519,1
  E11900 ,HarrytheHedgehog,2019,May,636,1
  E12200 ,BozotheClownFish,2019,May,695,1
  E12202 ,TravistheTroutWallFrame,2019,May,1900,2
  E13110 ,KittytheKat,2019,May,415,1
  E13120 ,DannytheDog,2019,May,1307,3
  E13130 ,PetethePig,2019,May,830,2
  E17000 ,OwlTrioSetof3,2019,May,1110,1
  E40115 ,TwistStool,2019,May,400,1
  E40310O ,KoolKombiOrange,2019,May,3650,2
  E40312 ,KombiPlanter,2019,May,2900,2
  E40342 ,PollytheParrotBeverageTub,2019,May,1990,2
  E40352 ,BowlMeOverWineChiller,2019,May,2625,3
  E40355 ,FlipFlopWineHolder,2019,May,760,2
  E40410 ,DragonflyFramedWallPanel,2019,May,4975,5
  E40420 ,HotAirBallonsmall,2019,May,3980,4
  E40430 ,HotAirBallonlarge,2019,May,1250,1
  E40460 ,TheBirdPalace,2019,May,760,2
  E40489 ,CamillatheCaterpillarPlanter,2019,May,670,1
  E50140 ,BennytheBat,2019,May,0,0
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2019,May,2310,15
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2019,May,2310,15
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2019,May,770,5
  FITK-M-TRQ ,"FitKicksActiveFootwear,Turquoise,Medium",2019,May,770,5
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2019,May,770,5
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2019,May,308,2
  FKID-L-PUR ,"FitKidsShoes,Purple,Large",2019,May,345,3
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2019,May,345,3
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2019,May,345,3
  FKID-S-GRY ,"FitKidsShoes,Gray,Small",2019,May,345,3
  FKID-XL-GRY ,"FitKidsShoes,Gray,X-Large",2019,May,345,3
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2019,May,345,3
  MEV1001 ,WallHangingFlowerTub,2019,May,3170,2
  MEV2001 ,HemingwayPlanter,2019,May,2900,2
  MFIT_XL_BRO ,"FitKicksMens,BattleRoyale,X-Large",2019,May,462,3
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2019,May,1386,9
  MFITK-L-NAV ,"FitKicksMens,Navy,Large",2019,May,462,3
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2019,May,1386,9
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2019,May,1078,7
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2019,May,1386,9
  MFITK-XL-NAV ,"FitKicksMens,Navy,X-Large",2019,May,154,1
  MFIT-L-BRO ,"FitKicksMens,BattleRoyale,Large",2019,May,924,6
  MFIT-L-HFR ,"FitKicksMens,HighFrequency,Large",2019,May,924,6
  MFIT-M-BRO ,"FitKicksMens,BattleRoyale,Medium",2019,May,924,6
  MFIT-M-HFR ,"FitKicksMens,HighFrequency,Medium",2019,May,924,6
  MFIT-S-BRO ,"FitKicksMens,BattleRoyale,Small",2019,May,462,3
  MFIT-S-HFR ,"FitKicksMens,HighFrequency,Small",2019,May,462,3
  MFIT-XL-HFR ,"FitKicksMens,HighFrequency,X-Large",2019,May,462,3
  SPFIT-L-CLD ,"FitkicksSpecialEdition,CloudBurst,Large",2019,May,462,3
  SPFIT-L-CPA ,"FitkicksSpecialEdition,CocoPalm,Large",2019,May,462,3
  SPFIT-L-DPR ,"FitkicksSpecialEdition,DeepRythm,Large",2019,May,770,5
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2019,May,1540,10
  SPFIT-M-CLD ,"FitkicksSpecialEdition,CloudBurst,Medium",2019,May,770,5
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2019,May,770,5
  SPFIT-M-DPR ,"FitkicksSpecialEdition,DeepRythm,Medium",2019,May,770,5
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2019,May,1540,10
  SPFIT-S-CLD ,"FitkicksSpecialEdition,CloudBurst,Small",2019,May,462,3
  SPFIT-S-CPA ,"FitkicksSpecialEdition,CocoPalm,Small",2019,May,462,3
  SPFIT-S-DPR ,"FitkicksSpecialEdition,DeepRythm,Small",2019,May,154,1
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2019,May,770,5
  SPFIT-XL-CLD ,"FitkicksSpecialEdition,CloudBurst,X-large",2019,May,462,3
  SPFIT-XL-CPA ,"FitkicksSpecialEdition,CocoPalm,X-Large",2019,May,154,1
  SPFIT-XL-DPR ,"FitkicksSpecialEdition,DeepRythm,X-Large",2019,May,308,2
20020,PocketWallPlantersSmall,2020,May,480,1
20021,PocketWallPlantersLarge,2020,May,796,1
30801,RoseGardenStakesetof3,2020,May,1590,2
  CR1100 ,MadamBunnykin,2020,May,168,1
  CR1110 ,SirBunnykin,2020,May,168,1
  CR1200 ,DownwardDog,2020,May,1100,5
  CR1205 ,IAmAGoodDoggy,2020,May,440,2
  CR1325 ,CockadoodleDoo&#x27;sSaxPlayer,2020,May,200,1
  CR1340 ,IronFrogwithWateringCan,2020,May,270,1
  CR1350 ,CowRainReady,2020,May,800,2
  CRN1006 ,PadMePondFrog,2020,May,1400,7
  E10330 ,ThePixieChicksSetof3,2020,May,695,1
  E10600 ,TheBlindMouse,2020,May,5461.1,10
  E11250 ,DashTrioDogssetof3,2020,May,1299,1
  E11600 ,BillytheBabyBird,2020,May,1556,4
  E11700 ,StantheBaseballSquirrel,2020,May,1500,2
  E11701 ,SimontheSlingshotSquirrel,2020,May,1500,2
  E12200 ,BozotheClownFish,2020,May,1390,2
  E13110 ,KittytheKat,2020,May,830,2
  E17000 ,OwlTrioSetof3,2020,May,2220,2
  E40160 ,StreetStool,2020,May,332.5,1
  E40310 ,KoolKombiBlue,2020,May,2850,1
  E40312 ,KombiPlanter,2020,May,2900,2
  E40347 ,ManfredtheMooseCooler,2020,May,1750,1
  E40354 ,ConsWineTube,2020,May,2700,2
  E40364 ,BeetleCoolerAqua,2020,May,3650,1
  E40411 ,ButterflyStakeSetsmall-Setof10,2020,May,1620,36
  E40413 ,DragonflyStakeSetsmall-Setof10,2020,May,900,2
  E40456 ,MadridPlanterSquareSet,2020,May,1276,1
  E40460 ,TheBirdPalace,2020,May,1520,4
  E40461 ,BirdHideaway,2020,May,479,1
  E40502 ,ElieBank,2020,May,380,1
  EC4000 ,CuckoosNestBirdHouse,2020,May,740,2
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2020,May,2618,20
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2020,May,654.5,5
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2020,May,654.5,5
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2020,May,2618,20
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2020,May,654.5,5
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2020,May,654.5,5
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2020,May,654.5,5
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2020,May,654.5,5
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2020,May,293.25,3
  MEV1000 ,TicTocktheClock,2020,May,1850,1
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2020,May,2618,20
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2020,May,2618,20
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2020,May,1309,10
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2020,May,1309,10
  MFIT-L-BRO ,"FitKicksMens,BattleRoyale,Large",2020,May,392.7,3
  MFIT-S-BRO ,"FitKicksMens,BattleRoyale,Small",2020,May,392.7,3
  SPFIT-L-CPA ,"FitkicksSpecialEdition,CocoPalm,Large",2020,May,1963.5,15
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2020,May,1963.5,15
  SPFIT-S-CPA ,"FitkicksSpecialEdition,CocoPalm,Small",2020,May,654.5,5
  SPFIT-XL-CPA ,"FitkicksSpecialEdition,CocoPalm,X-Large",2020,May,654.5,5
  E10100 ,ClarencetheCowsmall,2015,June,795,1
  E10160 ,ClarencetheCowPlanter,2015,June,11165,7
  E10240 ,BrucetheBullCoolermedium,2015,June,4110,3
  E10250 ,BrucetheBullCoolerlarge,2015,June,1735,1
  E10300 ,RogertheRoostersmall,2015,June,1680,3
  E10410 ,PriscillathePigmedium,2015,June,2595.5,3
  E10500 ,DoristheDucksmall,2015,June,515,1
  E10600 ,TheBlindMouse,2015,June,36575,77
  E10800 ,MaisytheDaisysmall,2015,June,2640,11
  E10820 ,MaisytheDaisylarge,2015,June,1960,7
  E10910 ,HenrytheHorsemedium,2015,June,1370,1
  E11110 ,BillytheGoatmedium,2015,June,1250,1
  E11200 ,HoundDogsmall,2015,June,2070,2
  E11210 ,HoundDogmedium,2015,June,215,1
  E11300 ,RalphDogsmall,2015,June,1030,1
  E11310 ,RalphDogmedium,2015,June,1130,1
  E11500 ,Tabitha,2015,June,10380,12
  E12200 ,BozotheClownFish,2015,June,2575,5
  E12400 ,ArieltheAngelFishsmall,2015,June,1485,3
  E12420 ,ArieltheAngelFishlarge,2015,June,1755,3
  E13110 ,KittytheKat,2015,June,1380,4
  E13120 ,DannytheDog,2015,June,2960,8
  E13130 ,PetethePig,2015,June,1035,3
  E13150 ,andItheRamSheep,2015,June,370,1
  E16140 ,ButterflySpheresmall,2015,June,2340,3
  E16150 ,ButterflySpherelarge,2015,June,3090,3
  E40101 ,BistroTableMetalTop,2015,June,1170,1
  E40110 ,BistroChair,2015,June,2310,2
  E40115 ,TwistStool,2015,June,1312.5,4
  E40200 ,LowCoffeeTableMetalTop,2015,June,1750,2
  E40210 ,LowLounger,2015,June,4380,3
  E40300 ,BustertheBin,2015,June,1605,1
  E40310 ,KoolKombiBlue,2015,June,19500,6
  E40320 ,TheBuddyBarrelCooler,2015,June,1545,1
  E40400 ,ButterflyFramedWallPanel,2015,June,5740,7
  E40410 ,DragonflyFramedWallPanel,2015,June,4920,6
  E40420 ,HotAirBallonsmall,2015,June,735,1
  E40430 ,HotAirBallonlarge,2015,June,1035,1
  E10100 ,ClarencetheCowsmall,2016,June,795,1
  E10160 ,ClarencetheCowPlanter,2016,June,1650,1
  E10240 ,BrucetheBullCoolermedium,2016,June,1545,1
  E10300 ,RogertheRoostersmall,2016,June,570,1
  E10400 ,PriscillathePigsmall,2016,June,715,1
  E10500 ,DoristheDucksmall,2016,June,1554,3
  E10600 ,TheBlindMouse,2016,June,21320,41
  E10700 ,SidtheSheeplarge,2016,June,-1490,-1
  E10710 ,SidtheSheepsmall,2016,June,1130,1
  E10800 ,MaisytheDaisysmall,2016,June,765,3
  E10820 ,MaisytheDaisylarge,2016,June,2093,7
  E10900 ,HenrytheHorsesmall,2016,June,1130,1
  E11300 ,RalphDogsmall,2016,June,2060,2
  E11500 ,Tabitha,2016,June,3460,4
  E11600 ,BillytheBabyBird,2016,June,3105,9
  E12100 ,PetethePelican,2016,June,4325,5
  E12200 ,BozotheClownFish,2016,June,3815,7
  E12300 ,TerrytheTropicalFishsmall,2016,June,860,2
  E12400 ,ArieltheAngelFishsmall,2016,June,2072,4
  E13120 ,DannytheDog,2016,June,370,1
  E13130 ,PetethePig,2016,June,740,2
  E13140 ,RingotheRabbit,2016,June,1850,5
  E20220 ,FolkSingerAntJanisJoplin,2016,June,690,1
  E40155 ,InfinityChair-Green,2016,June,1200,1
  E40210 ,LowLounger,2016,June,5840,4
  E40310 ,KoolKombiBlue,2016,June,3350,1
  E40315 ,Pick-UpTruckRed,2016,June,10050,3
  E40330 ,TheGoodOilBuddyBarrelCooler,2016,June,1990,1
  E40340 ,PetethePelicanBeverageTub,2016,June,2580,2
  E40355 ,FlipFlopWineHolder,2016,June,1200,4
  E40360 ,MiniCooperCoolerBlue,2016,June,3350,1
  E40372 ,PawMePetBowlsmall,2016,June,100,1
  E40373 ,PawMePetBowllarge,2016,June,110,1
  E40400 ,ButterflyFramedWallPanel,2016,June,865,1
  E40411 ,ButterflyStakeSetsmall-Setof10,2016,June,415,1
  E40413 ,DragonflyStakeSetsmall-Setof10,2016,June,415,1
  E40420 ,HotAirBallonsmall,2016,June,4100,5
  E40430 ,HotAirBallonlarge,2016,June,3240,3
  E40470 ,IntheDogHouse,2016,June,2850,1
16175,ButterflyReflectionMirror,2017,June,895,1
20020,PocketWallPlantersSmall,2017,June,600,1
20021,PocketWallPlantersLarge,2017,June,995,1
991122,DisplayFitKicksFloor208,2017,June,0,3
  DIS-FITKAS48 ,DisplayFitKicks64,2017,June,0,3
  E10100 ,ClarencetheCowsmall,2017,June,636,1
  E10160 ,ClarencetheCowPlanter,2017,June,3300,2
  E10200 ,BrucetheBullsmall,2017,June,1685,2
  E10210 ,BrucetheBullmedium,2017,June,1090,1
  E10240 ,BrucetheBullCoolermedium,2017,June,1545,1
  E10260 ,BrucetheBullPlanter,2017,June,1395,1
  E10300 ,RogertheRoostersmall,2017,June,0,0
  E10600 ,TheBlindMouse,2017,June,37804,74
  E10700 ,SidtheSheeplarge,2017,June,1341,1
  E10710 ,SidtheSheepsmall,2017,June,0,0
  E10800 ,MaisytheDaisysmall,2017,June,2193,9
  E10820 ,MaisytheDaisylarge,2017,June,2571.4,9
  E10900 ,HenrytheHorsesmall,2017,June,1130,1
  E10910 ,HenrytheHorsemedium,2017,June,1370,1
  E11100 ,BillytheGoatsmall,2017,June,935,1
  E11200 ,HoundDogsmall,2017,June,1040,1
  E11220 ,SurfDog,2017,June,1950,3
  E11300 ,RalphDogsmall,2017,June,4970,4
  E11400 ,Whiskerssmall,2017,June,4975,5
  E11410 ,Whiskersmedium,2017,June,0,0
  E11500 ,Tabitha,2017,June,915,1
  E11630 ,FlorencetheFlamingoBeverageTub,2017,June,95799.75,40
  E11710 ,ElietheElephant,2017,June,1310,1
  E11720 ,BubtheBabyElephant,2017,June,820,1
  E11800 ,CheekyMonkeyFat/1,2017,June,495,1
  E11801 ,CheekyMonkeyThin/2,2017,June,0,1
  E11900 ,HarrytheHedgehog,2017,June,5790,10
  E12100 ,PetethePelican,2017,June,2685,3
  E12300 ,TerrytheTropicalFishsmall,2017,June,435,1
  E12400 ,ArieltheAngelFishsmall,2017,June,1554,3
  E13110 ,KittytheKat,2017,June,1850,5
  E13120 ,DannytheDog,2017,June,1480,4
  E13130 ,PetethePig,2017,June,370,1
  E13140 ,RingotheRabbit,2017,June,1110,3
  E15000 ,LouietheGnome-WelcomeSign,2017,June,1395,1
  E16140 ,ButterflySpheresmall,2017,June,2340,3
  E16170 ,ButterflyPeaceSign,2017,June,3320,4
  E16180 ,ButterflyHeart-Setof3,2017,June,7592,5
  E17000 ,OwlTrioSetof3,2017,June,9990,9
  E21520 ,DragonflyWallPanel,2017,June,860,2
  E21530 ,ButterflyWallPanel,2017,June,430,1
  E40101 ,BistroTableMetalTop,2017,June,2340,2
  E40110 ,BistroChair,2017,June,6930,6
  E40115 ,TwistStool,2017,June,787.5,1
  E40200 ,LowCoffeeTableMetalTop,2017,June,875,1
  E40301 ,ChilledPineapple,2017,June,3980,4
  E40310O ,KoolKombiOrange,2017,June,3350,1
  E40312 ,KombiPlanter,2017,June,18130,14
  E40322 ,HoleinOneCooler,2017,June,5790,2
  E40335 ,LittleBigChillCooler,2017,June,1595,1
  E40341 ,TerrencetheTurtle,2017,June,1590,1
  E40342 ,PollytheParrotBeverageTub,2017,June,2790,2
  E40348 ,ConradtheCrabCooler,2017,June,9570,6
  E40351 ,ByronLighthouseWineCooler,2017,June,2600,4
  E40352 ,BowlMeOverWineChiller,2017,June,650,1
  E40355 ,FlipFlopWineHolder,2017,June,2398,7
  E40358 ,BuildMeUpWineRack,2017,June,690,2
  E40400 ,ButterflyFramedWallPanel,2017,June,6921,8
  E40410 ,DragonflyFramedWallPanel,2017,June,1551,2
  E40411 ,ButterflyStakeSetsmall-Setof10,2017,June,1660,4
  E40412 ,ButterflyStakeSetlarge-Setof10,2017,June,1770,3
  E40413 ,DragonflyStakeSetsmall-Setof10,2017,June,830,2
  E40416 ,DragonflyStakeSetlarge-Setof10,2017,June,1770,3
  E40420 ,HotAirBallonsmall,2017,June,4920,6
  E40430 ,HotAirBallonlarge,2017,June,2160,2
  E40440 ,DecorativeWallPotSet4,2017,June,695,1
  E40441 ,MicroTrioPotswithShelf,2017,June,395,1
  E40456 ,MadridPlanterSquareSet,2017,June,4197,3
  E40460 ,TheBirdPalace,2017,June,6000,20
  E40461 ,BirdHideaway,2017,June,3480,8
  E40462 ,BirdHoliday,2017,June,11962.5,32
  E40482 ,CollaroyPlanterSquareSet,2017,June,1399,1
  E40489 ,CamillatheCaterpillarPlanter,2017,June,8540,14
  E40490 ,InFullBloom,2017,June,6000,1
  E40495 ,RockAroundtheClock,2017,June,1350,3
  E40500 ,PiggyBank,2017,June,4730,11
  E40502 ,ElieBank,2017,June,2580,6
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2017,June,3836.4,25
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2017,June,2888.4,19
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2017,June,2248.4,15
  FITK-L-TRQ ,"FitKicksActiveFootwear,Turquoise,Large",2017,June,2094.4,14
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2017,June,3362.4,26
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2017,June,2734.4,18
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2017,June,2556.4,17
  FITK-M-TRQ ,"FitKicksActiveFootwear,Turquoise,Medium",2017,June,2248.4,15
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2017,June,2457.2,16
  FITK-S-FUS ,"FitKicksActiveFootwear,Pink,Small",2017,June,1853.2,13
  FITK-S-GRY ,"FitKicksActiveFootwear,Gray,Small",2017,June,1201.2,8
  FITK-S-TRQ ,"FitKicksActiveFootwear,Turquoise,Small",2017,June,1509.2,10
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2017,June,1817.2,12
  FITK-XL-FUS ,"FitKicksActiveFootwear,Pink,X-Large",2017,June,1047.2,7
  FITK-XL-GRY ,"FitKicksActiveFootwear,Gray,X-Large",2017,June,1047.2,7
  FITK-XL-TRQ ,"FitKicksActiveFootwear,Turquoise,X-Large",2017,June,1047.2,7
  FIT-LTEYW ,"FITZIPLightUpWaistPack,Yellow",2017,June,83,1
  FITTB-BLK ,ThrowBackBag-Black,2017,June,0,0
  FITW-BLK ,"FITWRISTWallet,Black",2017,June,371.25,18
  FITW-FUS ,"FITWRISTWallet,Pink",2017,June,101.25,6
  FITW-GRY ,"FITWRISTWallet,Gray",2017,June,101.25,6
  FITW-TRQ ,"FITWRISTWallet,Turquoise",2017,June,371.25,18
  FITZ-BLK ,"FITZIPWaistPack,Black",2017,June,696,14
  FITZ-TRQ ,"FITZIPWaistPack,Mint",2017,June,294,6
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2017,June,1794,16
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2017,June,2042,18
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2017,June,2042,18
  FKID-L-PUR ,"FitKidsShoes,Purple,Large",2017,June,1794,16
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2017,June,1909,17
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2017,June,2157,19
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2017,June,2157,19
